time_msec,throughput,current_buffer,current_playing_segment
125228,438.34,27.791,62
125333,442.514,27.69,62
125439,442.514,27.58,62
125559,390.454,27.461,62
125678,295.322,27.341,62
125798,290.4,27.221,62
125917,295.322,27.101,62
126036,295.322,26.99,62
126156,292.84,26.87,62
126275,295.322,26.75,62
126394,292.84,26.63,62
126517,283.317,26.5,62
126626,860.444,26.401,62
126735,968,26.29,62
126841,986.264,26.181,62
126949,977.047,26.071,62
127075,618.327,27.971,63
127184,968,27.86,63
127290,986.264,27.75,63
127397,977.047,27.641,63
127508,950.4,27.53,63
127622,925.168,27.42,63
127725,911.059,27.321,63
127830,1116.92,27.21,63
127939,852.55,27.1,63
128047,977.047,26.991,63
128147,929.28,26.901,63
128251,902.214,26.791,63
128361,950.4,26.681,63
128469,977.047,26.571,63
128581,933.429,26.46,63
128686,893.538,26.36,63
128797,941.838,26.241,63
128898,929.28,26.14,63
129011,1027.96,26.031,63
129113,911.059,25.951,64
129224,950.4,25.84,64
129336,941.838,25.731,64
129439,902.214,25.621,64
129544,1005.23,25.521,64
129653,852.55,25.41,64
129766,933.429,25.301,64
129871,774.4,25.191,64
130394,155.472,24.671,64
130499,5026.15,24.56,64
130609,950.4,24.451,64
130718,852.55,24.34,64
130825,986.264,24.241,64
130927,920.079,24.141,64
131041,917.053,24.02,64
131142,929.28,23.941,65
131263,426.514,25.821,65
131367,902.214,25.72,65
131473,876.679,25.61,65
131588,917.053,25.49,65
131690,911.059,25.39,65
131796,885.029,25.29,65
131896,929.28,25.19,65
132003,876.679,25.08,65
132107,893.538,24.97,65
132208,920.079,24.87,65
132315,986.264,24.77,65
132421,876.679,24.661,65
132523,805.069,24.56,65
132634,941.838,24.45,65
132736,1035.09,24.35,65
132843,876.679,24.24,65
132949,876.679,24.13,65
133054,885.029,24.031,65
133163,860.444,23.931,66
133266,902.214,23.83,66
133373,876.679,23.72,66
133481,968,23.611,66
133594,829.714,23.5,66
133714,527.103,25.38,66
133823,860.444,25.27,66
133931,860.444,25.16,66
134040,860.444,25.051,66
134149,860.444,24.94,66
134256,868.486,24.831,66
134365,860.444,24.73,66
134474,860.444,24.62,66
134584,959.119,24.511,66
134695,837.189,24.401,66
134805,844.8,24.29,66
134917,837.189,24.18,66
135068,517.431,26.02,66
135179,844.8,25.92,67
135291,837.189,25.811,67
135401,844.8,25.7,67
135512,844.8,25.591,67
135622,844.8,25.481,67
135736,925.168,25.37,67
135848,829.714,25.25,67
135949,813.12,25.15,67
136062,822.372,25.04,67
136175,829.714,24.929,67
136275,813.12,24.83,67
136388,829.714,24.71,67
136488,813.12,24.61,67
136601,822.372,24.5,67
136713,829.714,24.389,67
136817,789.437,24.28,67
136929,933.429,24.17,67
137084,503.571,26.021,67
137186,805.069,25.931,68
137288,805.069,25.821,68
137390,797.176,25.72,68
137491,805.069,25.62,68
137597,774.4,25.52,68
137698,805.069,25.411,68
137812,713.263,25.3,68
137926,822.372,25.191,68
138027,805.069,25.081,68
138133,553.143,24.981,68
138246,616.779,24.87,68
138350,676.66,24.762,68
138454,558.462,24.66,68
138562,645.333,24.551,68
138681,590.644,24.431,68
138785,670.154,24.331,68
138893,752.889,24.221,68
138998,446.769,24.111,68
139110,622.286,24.001,68
139228,595.692,23.9,69
139332,446.769,23.8,69
139478,480.662,23.65,69
139588,426.275,23.54,69
139702,411.186,23.43,69
139806,446.769,23.33,69
139926,387.2,23.21,69
140049,476.066,23.081,69
140174,655.742,22.96,69
140281,434.243,22.85,69
140396,303.026,22.74,69
140514,297.846,22.62,69
140630,300.414,22.5,69
140744,305.684,22.389,69
140863,292.84,22.27,69
140977,305.684,22.151,69
141096,295.322,22.04,69
141213,300.414,21.93,70
141329,300.414,21.81,70
141438,430.222,21.701,70
141549,316.8,21.591,70
141684,344.178,21.46,70
141817,349.353,21.331,70
141924,328.755,21.22,70
142058,349.353,21.081,70
142162,335.077,20.981,70
142266,338.33,20.881,70
142369,338.33,20.77,70
142495,368.762,20.651,70
142604,426.275,20.541,70
142710,442.514,20.43,70
142835,374.71,20.31,70
142959,374.71,20.18,70
143085,368.762,20.06,70
143270,211.294,21.89,71
143393,377.756,21.77,71
143518,374.71,21.641,71
143642,374.71,21.521,71
143752,532.844,21.41,71
143868,400.552,21.291,71
143977,430.222,21.181,71
144089,414.857,21.071,71
144203,411.186,20.96,71
144315,418.595,20.85,71
144427,414.857,20.73,71
144540,414.857,20.62,71
144653,411.186,20.51,71
144766,414.857,20.4,71
144870,558.462,20.29,71
144973,455.529,20.191,71
145077,451.107,20.091,71
145180,451.107,20,72
145283,451.107,19.899,72
145387,446.769,19.79,72
145490,455.529,19.69,72
145593,451.107,19.589,72
145697,451.107,19.48,72
145800,451.107,19.379,72
145904,451.107,19.28,72
146023,585.681,19.159,72
146142,488.067,19.04,72
146261,492.203,18.92,72
146380,488.067,18.799,72
146501,484,18.68,72
146618,500.69,18.559,72
146737,488.067,18.44,72
146858,480,18.32,72
146977,492.203,18.2,72
147156,309.981,20.029,72
147265,532.844,19.93,73
147376,528,19.82,73
147486,528,19.71,73
147598,523.243,19.589,73
147701,341.647,19.49,73
147815,509.474,19.379,73
147917,569.412,19.27,73
148018,464.64,19.17,73
148124,547.925,19.071,73
148241,600.828,18.95,73
148345,558.462,18.85,73
148452,542.804,18.74,73
148558,657.509,18.63,73
148661,455.529,18.531,73
148764,569.412,18.43,73
148865,575.05,18.33,73
148975,528,18.22,73
149078,563.883,18.109,73
149180,575.05,18.011,73
149292,622.286,17.91,74
149411,590.644,17.791,74
149527,600.828,17.671,74
149638,633.6,17.56,74
149755,595.692,17.451,74
149860,893.538,17.341,74
149985,650.496,17.22,74
150097,523.243,17.11,74
150212,606.052,16.991,74
150328,580.138,16.87,74
150458,478.034,18.741,74
150564,553.143,18.641,74
150669,663.771,18.53,74
150778,645.333,18.42,74
150888,639.413,18.311,74
150999,627.892,18.2,74
151106,651.364,18.101,74
151216,639.413,18,75
151319,563.883,17.89,75
151427,645.333,17.79,75
151632,298.811,19.58,75
151734,797.176,19.48,75
151849,606.052,19.36,75
151960,837.189,19.25,75
152074,616.779,19.141,75
152180,663.771,19.03,75
152282,683.294,18.931,75
152385,683.294,18.831,75
152489,670.154,18.721,75
152594,781.846,18.62,75
152697,676.66,18.511,75
152813,808.07,18.401,75
152927,719.575,18.281,75
153040,719.575,18.17,75
153154,719.575,18.06,75
153268,719.575,17.961,76
153382,713.263,17.851,76
153496,719.575,17.741,76
153610,719.575,17.621,76
153723,719.575,17.511,76
153838,713.263,17.391,76
153949,844.8,17.281,76
154057,752.889,17.171,76
154230,439.216,19.001,76
154338,759.925,18.891,76
154446,752.889,18.791,76
154555,745.982,18.681,76
154663,759.925,18.572,76
154771,752.889,18.46,76
154946,439.059,20.291,76
155053,767.094,20.181,76
155156,911.059,20.081,76
155259,789.437,19.99,77
155362,789.437,19.89,77
155465,797.176,19.79,77
155569,781.846,19.681,77
155671,797.176,19.58,77
155773,797.176,19.48,77
155876,789.437,19.381,77
155983,759.925,19.27,77
156097,815.158,19.15,77
156264,503.571,20.99,77
156374,844.8,20.88,77
156486,829.714,20.77,77
156598,837.189,20.65,77
156710,829.714,20.54,77
156823,829.714,20.431,77
156936,829.714,20.321,77
157047,837.189,20.201,77
157159,829.714,20.09,77
157271,837.189,19.991,78
157382,950.4,19.88,78
157494,829.714,19.77,78
157597,911.059,19.67,78
157704,868.486,19.561,78
157813,860.444,19.451,78
157919,876.679,19.34,78
158027,868.486,19.241,78
158146,527.103,21.121,78
158252,885.029,21.011,78
158360,868.486,20.901,78
158468,968,20.791,78
158578,852.55,20.68,78
158688,844.8,20.571,78
158797,852.55,20.46,78
158908,844.8,20.35,78
159019,837.189,20.241,78
159128,860.444,20.131,78
159236,868.486,20.031,78
159350,822.372,19.921,79
159458,860.444,19.81,79
159569,844.8,19.7,79
159679,852.55,19.591,79
159788,645.333,19.48,79
159890,911.059,19.381,79
160007,600.828,19.27,79
160125,885.966,19.151,79
160238,616.779,19.03,79
160352,822.372,18.921,79
160456,1005.23,18.821,79
160558,683.294,18.711,79
160667,745.982,18.601,79
160771,789.437,18.501,79
160887,1301.79,18.381,79
160993,657.509,18.28,79
161107,815.158,18.16,79
161219,732.541,18.051,79
161324,781.846,17.96,80
161430,774.4,17.85,80
161532,797.176,17.75,80
161643,739.2,17.64,80
161748,774.4,17.53,80
161856,759.925,17.43,80
161968,837.189,17.31,80
162079,739.2,17.2,80
162193,713.263,17.089,80
162305,518.571,16.98,80
162423,984.407,16.86,80
162528,670.154,16.75,80
162638,745.982,16.639,80
162751,726,16.53,80
162852,690.059,16.43,80
162968,801.103,16.31,80
163079,739.2,16.2,80
163199,580.8,16.08,80
163306,868.486,15.99,81
163411,648.381,15.88,81
163530,422.491,17.761,81
163631,690.059,17.66,81
163733,690.059,17.561,81
163834,690.059,17.461,81
163936,690.059,17.361,81
164038,690.059,17.25,81
164139,690.059,17.151,81
164248,752.889,17.04,81
164356,651.364,16.941,81
164464,645.333,16.83,81
164572,651.364,16.72,81
164680,651.364,16.61,81
164789,645.333,16.5,81
164898,639.413,16.391,81
165003,663.771,16.29,81
165112,645.333,16.18,81
165219,651.364,16.071,81
165334,713.263,15.981,82
165537,389.426,17.771,82
165653,606.052,17.661,82
165768,606.052,17.541,82
165883,611.368,17.431,82
165997,611.368,17.311,82
166112,606.052,17.201,82
166228,606.052,17.08,82
166342,611.368,16.971,82
166463,677.6,16.851,82
166565,569.412,16.751,82
166668,569.412,16.641,82
166771,563.883,16.541,82
166874,569.412,16.441,82
166976,569.412,16.341,82
167081,558.462,16.231,82
167183,569.412,16.131,82
167285,575.05,16.031,82
167389,558.462,15.94,83
167491,575.05,15.84,83
167599,645.333,15.73,83
167712,518.571,15.62,83
167820,537.778,15.509,83
167931,528,15.4,83
168041,528,15.29,83
168162,480,15.17,83
168269,434.243,15.06,83
168383,513.982,14.95,83
168498,505.043,14.83,83
168608,528,14.72,83
168723,611.368,14.61,83
168855,440,14.48,83
168962,657.509,14.37,83
169092,268.062,14.239,83
169193,805.069,14.139,83
169309,505.043,14.02,83
169410,460.04,13.93,84
169513,451.107,13.83,84
169629,500.69,13.71,84
169736,438.34,13.61,84
169844,651.364,13.499,84
169959,404.035,13.38,84
170062,341.647,13.28,84
170181,585.681,13.16,84
170323,199.556,15.02,84
170451,453.75,14.889,84
170553,460.04,14.79,84
170659,438.34,14.68,84
170763,451.107,14.58,84
170864,464.64,14.481,84
170977,513.982,14.36,84
171105,365.858,14.239,84
171213,325.682,14.131,84
171343,357.415,14,85
171454,633.6,13.9,85
171594,331.886,13.76,85
171705,422.4,13.651,85
171838,436.692,13.511,85
171948,426.275,13.4,85
172071,380.852,13.28,85
172193,476.066,13.16,85
172296,341.647,13.06,85
172397,345.03,12.951,85
172527,360.186,12.83,85
172657,357.415,12.69,85
172784,365.858,12.57,85
172911,365.858,12.441,85
173028,400.552,12.321,85
173144,303.026,12.211,85
173258,407.579,12.09,85
173377,390.454,11.981,86
173477,348.48,11.88,86
173588,316.8,11.77,86
173688,348.48,11.669,86
173808,390.454,11.55,86
173915,325.682,11.45,86
174024,319.706,11.34,86
174128,335.077,11.23,86
174236,322.667,11.13,86
174342,328.755,11.02,86
174465,380.852,10.9,86
174588,285.639,10.771,86
174710,285.639,10.65,86
174834,283.317,10.53,86
174957,285.639,10.41,86
175078,288,10.281,86
175201,283.317,10.16,86
175324,283.317,10.04,86
175447,285.639,9.929,87
175589,327.211,9.78,87
175733,243.692,9.64,87
175875,245.408,9.5,87
176017,245.408,9.359,87
176161,243.692,9.21,87
176303,247.149,9.07,87
176445,245.408,8.93,87
176589,243.692,8.78,87
176703,308.389,8.67,87
176816,205.593,8.56,87
176930,205.593,8.44,87
177044,205.593,8.33,87
177157,205.593,8.22,87
177271,203.789,8.1,87
177385,205.593,8,88
177498,205.593,7.89,88
177612,205.593,7.78,88
177726,205.593,7.671,88
177868,245.408,7.52,88
178008,167.137,7.381,88
178150,164.766,7.241,88
178291,164.766,7.101,88
178432,165.943,6.96,88
178574,163.606,6.821,88
178715,165.943,6.68,88
178857,164.766,6.541,88
179016,219.17,6.381,88
179174,147.975,6.22,88
179332,147.038,6.06,88
179491,146.113,5.921,89
179753,60.2667,7.661,89
179909,148.923,7.501,89
180071,143.407,7.341,89
180241,206.201,7.17,89
180398,148.923,7.011,89
180556,147.038,6.86,89
180703,159.123,6.71,89
180864,145.2,6.55,89
181021,147.975,6.39,89
181173,152.842,6.241,89
181340,209.928,6.071,89
181489,155.919,5.941,90
181640,153.854,5.791,90
181798,147.975,5.631,90
181949,153.854,5.481,90
182103,150.857,5.331,90
182252,156.973,5.18,90
182410,220.557,5.021,90
182564,151.843,4.871,90
182718,151.843,4.721,90
182868,154.88,4.561,90
183018,154.88,4.411,90
183128,159.56,4.301,90
183255,85.7931,6.181,90
183408,152.842,6.021,90
183560,230.781,5.89,91
183711,153.854,5.74,91
183862,154.88,5.59,91
184013,153.854,5.44,91
184163,154.88,5.291,91
184314,154.88,5.14,91
184466,153.854,4.991,91
184617,154.88,4.841,91
184767,232.32,4.691,91
184915,156.973,4.541,91
185064,155.919,4.391,91
185213,155.919,4.24,91
185363,155.919,4.091,91
185511,156.973,3.961,92
185661,155.919,3.811,92
185808,237.061,3.66,92
185955,158.041,3.521,92
186105,155.919,3.37,92
186234,155.062,3.241,92
186357,88.8571,5.12,92
186505,158.041,4.971,92
186654,155.919,4.821,92
186798,161.333,4.671,92
186945,238.685,4.531,92
187094,155.919,4.381,92
187236,164.766,4.24,92
187382,159.123,4.091,92
187528,160.221,3.96,93
187673,161.333,3.82,93
187803,88.8571,5.69,93
187948,161.333,5.54,93
188093,242,5.4,93
188225,161.455,5.27,93
188347,90.4727,7.15,93
188491,162.462,7,93
188635,162.462,6.86,93
188779,161.333,6.71,93
188923,162.462,6.57,93
189066,163.606,6.429,93
189209,245.408,6.281,93
189351,164.766,6.14,93
189493,163.606,6,94
189635,163.606,5.87,94
189777,164.766,5.731,94
189919,163.606,5.58,94
190061,163.606,5.44,94
190203,164.766,5.301,94
190357,226.286,5.151,94
190502,160.221,5.001,94
190645,162.462,4.86,94
190777,163.298,4.73,94
190914,79.616,6.59,94
191055,164.766,6.451,94
191199,162.462,6.301,94
191338,168.348,6.171,94
191484,238.685,6.021,94
191621,170.824,5.89,95
191754,176,5.761,95
191905,154.88,5.611,95
192039,173.373,5.471,95
192176,169.577,5.341,95
192318,164.766,5.19,95
192453,173.373,5.06,95
192597,162.462,4.921,95
192730,264,4.78,95
192870,165.943,4.641,95
193007,170.824,4.51,95
193126,93.0093,6.39,95
193264,169.577,6.25,95
193405,165.943,6.111,95
193540,172.089,5.99,96
193677,169.577,5.86,96
193814,256.235,5.72,96
193951,169.577,5.58,96
194087,172.089,5.449,96
194224,169.577,5.31,96
194333,171.704,5.2,96
194454,92.1481,7.08,96
194589,173.373,6.94,96
194726,169.577,6.81,96
194862,172.089,6.669,96
194997,258.133,6.531,96
195132,173.373,6.399,96
195267,172.089,6.27,96
195401,174.677,6.129,96
195552,93.0093,7.99,97
195687,173.373,7.859,97
195825,168.348,7.719,97
195957,177.344,7.59,97
196092,260.06,7.45,97
196223,177.344,7.32,97
196357,174.677,7.189,97
196490,174.677,7.05,97
196623,176,6.92,97
196751,175.055,6.79,97
196868,93.8868,8.671,97
197002,173.373,8.54,97
197135,264,8.409,97
197268,174.677,8.271,97
197400,177.344,8.14,97
197534,173.373,8.01,97
197656,94.781,9.899,98
197788,177.344,9.76,98
197921,174.677,9.629,98
198054,176,9.501,98
198186,177.344,9.37,98
198318,266.015,9.23,98
198449,177.344,9.1,98
198633,93.0093,10.921,98
198762,180.093,10.79,98
198893,177.344,10.661,98
199025,176,10.53,98
199158,176,10.39,98
199287,181.5,10.27,98
199417,268.062,10.14,98
199547,180.093,10.01,98
199678,177.344,9.882,99
199806,181.5,9.761,99
199936,180.093,9.631,99
200066,178.708,9.501,99
200183,94.781,11.381,99
200313,180.093,11.251,99
200461,156.973,11.101,99
200585,283.317,10.981,99
200724,167.137,10.841,99
200847,190.426,10.721,99
200980,176,10.582,99
201114,173.373,10.451,99
201224,213.138,10.342,99
201362,169.577,10.201,99
201488,184.381,10.071,99
201619,178.708,9.951,100
201740,290.4,9.831,100
201870,180.093,9.701,100
201999,180.093,9.571,100
202121,192,9.451,100
202251,180.093,9.32,100
202456,84.2712,11.121,100
202585,180.093,10.99,100
202708,190.426,10.871,100
202834,276.571,10.741,100
202963,180.093,10.611,100
203090,184.381,10.481,100
203214,188.878,10.361,100
203338,187.355,10.231,100
203448,211.2,10.121,100
203574,185.856,10.001,100
203700,184.381,9.89,101
203825,185.856,9.771,101
203951,185.856,9.64,101
204076,278.784,9.52,101
204201,187.355,9.391,101
204326,185.856,9.271,101
204451,187.355,9.14,101
204576,185.856,9.02,101
204701,185.856,8.891,101
204826,185.856,8.77,101
204951,187.355,8.64,101
205076,185.856,8.52,101
205199,285.639,8.391,101
205321,188.496,8.271,101
205433,99.44,10.161,101
205557,187.355,10.041,101
205681,188.878,9.929,102
205804,190.426,9.809,102
205928,187.355,9.68,102
206052,188.878,9.56,102
206175,190.426,9.439,102
206298,285.639,9.319,102
206420,190.426,9.19,102
206543,190.426,9.07,102
206669,184.381,8.94,102
206787,196.881,8.83,102
206910,190.426,8.7,102
207032,192,8.58,102
207154,190.426,8.46,102
207276,190.426,8.34,102
207398,288,8.211,102
207521,190.426,8.09,102
207640,195.227,7.991,103
207762,192,7.871,103
207882,193.6,7.751,103
208006,188.878,7.63,103
208126,193.6,7.511,103
208246,193.6,7.391,103
208446,99.52,9.191,103
208564,295.322,9.071,103
208685,193.6,8.951,103
208805,195.227,8.831,103
208925,193.6,8.71,103
209045,195.227,8.59,103
209164,195.227,8.47,103
209285,193.6,8.351,103
209404,195.227,8.231,103
209554,99.52,10.08,103
209659,331.886,9.98,104
209766,217.121,9.88,104
209874,217.121,9.77,104
209979,221.257,9.661,104
210085,219.17,9.56,104
210193,217.121,9.45,104
210298,221.257,9.34,104
210427,181.5,9.221,104
210558,90.4727,11.08,104
210666,215.111,10.981,104
210772,221.257,10.87,104
210875,455.529,10.769,104
210989,305.684,10.649,104
211104,305.684,10.54,104
211219,303.026,10.42,104
211325,307.321,10.32,104
211473,158.588,12.171,104
211586,308.389,12.06,104
211702,303.026,11.95,105
211817,305.684,11.839,105
212012,181.244,13.64,105
212129,397.128,13.52,105
212249,390.454,13.4,105
212455,181.244,15.2,105
212572,397.128,15.08,105
212693,387.2,14.96,105
212811,393.763,14.84,105
212923,380.613,14.73,105
213043,196.073,16.611,105
213144,464.64,16.51,105
213247,451.107,16.4,105
213358,422.4,16.289,105
213465,651.364,16.19,105
213584,488.067,16.07,105
213685,464.64,15.98,106
214771,21.412,14.89,106
214964,328.554,16.701,106
215073,537.778,16.591,106
215178,331.886,16.48,106
215286,542.804,16.382,106
215452,91.3028,18.211,106
215566,616.779,18.101,106
215667,575.05,18.002,106
215870,403.604,19.81,107
215978,651.364,19.7,107
216086,651.364,19.6,107
216194,645.333,19.491,107
216304,639.413,19.38,107
216422,430.769,21.26,107
216535,829.714,21.15,107
216649,719.575,21.031,107
216759,633.6,20.92,107
216898,298.955,22.78,107
217002,789.437,22.68,107
217113,627.892,22.57,107
217227,719.575,22.461,107
217330,789.437,22.35,107
217433,917.882,22.25,107
217556,607.429,24.131,107
217670,822.372,24.01,107
217786,808.07,23.921,108
217897,837.189,23.811,108
218089,503.571,25.611,108
218203,822.372,25.501,108
218303,813.12,25.401,108
218430,640.252,25.272,108
218538,752.889,25.161,108
218656,694.974,25.051,108
218761,1106.29,24.941,108
218872,844.8,24.831,108
218977,893.538,24.731,108
219083,876.679,24.621,108
219225,358.272,26.481,108
219328,1127.77,26.371,108
219438,528,26.261,108
219541,1024.94,26.161,108
219654,1233.56,26.051,108
219771,794.256,25.95,109
219872,696.96,25.851,109
219974,911.059,25.751,109
220087,1140.86,25.631,109
220192,1340.31,25.531,109
220316,562.065,25.41,109
220421,1005.23,25.3,109
220747,544.589,24.971,109
220860,2437.95,24.861,109
220968,1194.17,24.75,109
221074,1095.85,24.651,109
221178,670.154,24.54,109
221280,1495.13,24.441,109
221393,1140.86,24.331,109
221509,901.241,24.211,109
221615,767.094,24.11,109
221724,1705.1,24,110
221835,950.4,23.901,110
221944,1065.69,23.791,110
222053,1075.56,23.681,110
222170,1191.38,23.56,110
222278,1183.11,23.451,110
222384,1216.91,23.351,110
222501,1101.52,23.23,110
222611,1267.2,23.121,110
222716,1005.23,23.021,110
222824,1183.11,22.911,110
222935,1267.2,22.801,110
223037,1252.71,22.691,110
223139,1024.94,22.59,110
223242,1366.59,22.49,110
223348,1327.54,22.38,110
223451,1252.71,22.281,110
223555,1240.54,22.18,110
223665,1161.6,22.071,110
223769,1353.32,21.981,111
223875,1205.43,21.881,111
223978,1252.71,21.77,111
224082,1240.54,21.671,111
224187,1216.91,21.561,111
224336,885.903,23.421,111
224440,1340.31,23.311,111
224545,1340.31,23.21,111
224650,1327.54,23.1,111
224754,1353.32,23.001,111
224856,1252.71,22.901,111
224962,995.657,22.791,111
225071,1278.83,22.68,111
225182,1360.43,22.57,111
225286,1228.62,22.471,111
225389,1480.47,22.361,111
225498,1811.67,22.251,111
225603,1438.17,22.151,111
225706,1466.1,22.051,111
225813,1424.6,21.961,112
225920,1411.29,21.85,112
226027,1411.29,21.751,112
226132,1438.17,21.641,112
226241,1398.22,21.53,112
226348,1315.02,21.42,112
226454,995.657,21.32,112
226556,1366.59,21.221,112
226658,1495.13,21.11,112
226761,1578.87,21.011,112
226867,2101.94,20.901,112
226974,1194.17,20.8,112
227079,1787.08,20.69,112
227180,813.12,20.591,112
227284,1675.38,20.491,112
227388,2142.76,20.38,112
227492,1466.1,20.281,112
227598,1548.8,20.171,112
227699,1510.08,20.071,112
227801,920.079,19.99,113
227915,213.386,21.881,113
228021,2301.28,21.77,113
228124,1594.35,21.67,113
228225,1610.14,21.571,113
228328,1594.35,21.461,113
228430,1594.35,21.36,113
228534,1353.32,21.261,113
228636,1495.13,21.16,113
228745,1505.78,21.051,113
228848,1594.35,20.94,113
228952,1228.62,20.841,113
229053,2207.04,20.74,113
229156,1366.59,20.64,113
229262,1548.8,20.53,113
229367,1880.69,20.421,113
229473,1548.8,20.319,113
229577,1578.87,20.22,113
229681,1675.38,20.11,113
229782,1840.16,20.011,113
229889,2496.9,19.921,114
229990,1393.92,19.82,114
230094,1804.43,19.72,114
230198,1787.08,19.611,114
230299,1742.4,19.51,114
230405,1753.36,19.41,114
230523,680.16,21.29,114
230626,1804.43,21.19,114
230728,1725.15,21.081,114
230834,1770.06,20.98,114
230935,1858.56,20.88,114
231038,1708.24,20.769,114
231143,1770.06,20.67,114
231246,1822.12,20.57,114
231352,1753.36,20.46,114
231457,1898.77,20.361,114
231558,1725.15,20.25,114
231659,1626.24,20.15,114
231763,1675.38,20.05,114
231866,1936,19.961,115
231969,1708.24,19.85,115
232074,1770.06,19.751,115
232179,1898.77,19.641,115
232284,1787.08,19.541,115
232385,1725.15,19.441,115
232580,673.426,21.241,115
232684,1787.08,21.141,115
232786,1708.24,21.04,115
232889,1822.12,20.931,115
232989,2090.88,20.831,115
233090,1742.4,20.731,115
233196,1753.36,20.631,115
233301,1770.06,20.521,115
233407,1770.06,20.411,115
233557,1090.29,22.261,115
233663,1770.06,22.161,115
233769,1753.36,22.05,115
233876,1753.36,21.97,116
233981,1770.06,21.86,116
234081,1742.4,21.76,116
234187,1770.06,21.65,116
234293,1770.06,21.551,116
234401,1736.97,21.439,116
234505,1787.08,21.34,116
234612,1862.94,21.23,116
234713,1742.4,21.13,116
234819,1770.06,21.02,116
234924,1770.06,20.92,116
235030,1753.36,20.81,116
235136,1770.06,20.709,116
235330,331.68,22.51,116
235430,1742.4,22.41,116
235535,1770.06,22.31,116
235641,1770.06,22.201,116
235741,1858.56,22.1,116
235842,1725.15,22,117
235948,1770.06,21.901,117
236052,1675.38,21.801,117
236152,1858.56,21.701,117
236253,1742.4,21.601,117
236354,1742.4,21.501,117
236457,1804.43,21.391,117
236557,1742.4,21.291,117
236665,1720.89,21.191,117
236783,1080,23.071,117
236884,1858.56,22.971,117
236988,1787.08,22.86,117
237094,1770.06,22.761,117
237198,1691.65,22.651,117
237303,1548.8,22.551,117
237407,1691.65,22.451,117
237508,1840.16,22.341,117
237613,2010.46,22.241,117
237802,1090.29,24.051,117
237908,1753.36,23.951,118
238015,1862.94,23.85,118
238121,1753.36,23.74,118
238227,1753.36,23.631,118
238334,1753.36,23.531,118
238439,1787.08,23.42,118
238540,1725.15,23.32,118
238645,1787.08,23.22,118
238757,1360.43,23.111,118
238858,1265.11,23,118
238962,1240.54,22.9,118
239076,1130.76,22.79,118
239177,1150.1,22.691,118
239280,1014.99,22.58,118
239423,899.831,22.44,118
239623,116.16,22.24,118
239733,532.844,22.131,118
239841,430.222,22.021,118
239944,1127.77,21.932,119
240051,1095.85,21.821,119
240159,968,21.712,119
240346,328.396,23.532,119
240451,1787.08,23.422,119
240561,1705.1,23.312,119
240664,1466.1,23.212,119
240765,1858.56,23.111,119
240866,1955.17,23.012,119
240972,2101.94,22.902,119
241078,1424.6,22.792,119
241179,2530.22,22.692,119
241282,1594.35,22.592,119
241384,1725.15,22.492,119
241489,1770.06,22.382,119
241596,1736.97,22.282,119
241697,1858.56,22.182,119
241798,1725.15,22.072,119
241991,773.126,23.9,120
242095,1804.43,23.8,120
242195,1858.56,23.701,120
242301,1659.43,23.591,120
242407,1753.36,23.491,120
242513,1880.69,23.38,120
242617,1787.08,23.271,120
242722,1787.08,23.171,120
242825,1691.65,23.07,120
242930,1770.06,22.96,120
243087,765.692,24.801,120
243190,1822.12,24.701,120
243294,2010.46,24.601,120
243396,1708.24,24.5,120
243500,1787.08,24.391,120
243606,1770.06,24.291,120
243706,1858.56,24.191,120
243812,1770.06,24.081,120
243918,1770.06,23.99,121
244090,1090.29,25.82,121
244196,1753.36,25.721,121
244302,1770.06,25.611,121
244407,1770.06,25.51,121
244508,1742.4,25.4,121
244613,1770.06,25.3,121
244713,1742.4,25.2,121
244819,1880.69,25.091,121
244926,1753.36,24.991,121
245032,1770.06,24.88,121
245137,1770.06,24.771,121
245319,1090.29,26.59,121
245420,1610.14,26.49,121
245521,1495.13,26.391,121
245627,1770.06,26.28,121
245728,1495.13,26.18,121
245834,1770.06,26.08,121
245934,1974.72,25.99,122
246040,1659.43,25.88,122
246144,1675.38,25.78,122
246246,1708.24,25.68,122
246351,1787.08,25.57,122
246480,844.889,27.44,122
246581,1265.11,27.341,122
246687,1770.06,27.231,122
246791,1563.69,27.13,122
246895,2010.46,27.031,122
246999,2010.46,26.921,122
247101,1725.15,26.82,122
247206,1675.38,26.721,122
247312,1438.17,26.61,122
247415,1708.24,26.51,122
247516,1725.15,26.409,122
247618,1708.24,26.301,122
247722,1787.08,26.201,122
247830,1845.53,26.09,122
247932,1725.15,26,123
248034,1610.14,25.9,123
248282,996.903,25.65,123
248388,4725.64,25.541,123
248494,1753.36,25.44,123
248599,1770.06,25.33,123
248705,1770.06,25.23,123
248806,1742.4,25.131,123
248911,1770.06,25.021,123
249012,1495.13,24.92,123
249116,1691.65,24.821,123
249219,1804.43,24.71,123
249321,1822.12,24.611,123
249429,1828.44,24.501,123
249531,1725.15,24.4,123
249733,773.126,26.201,123
249839,1753.36,26.091,123
249941,1822.12,26,124
250042,1725.15,25.9,124
250148,1770.06,25.79,124
250249,1725.15,25.69,124
250366,1502.07,25.58,124
250470,2122.15,25.471,124
250575,1770.06,25.369,124
250680,1770.06,25.26,124
250784,1787.08,25.16,124
250892,1736.97,25.05,124
250992,1742.4,24.95,124
251098,1770.06,24.84,124
251204,1770.06,24.74,124
